ID-TOTS,ID,A_EXPEDIENT_HES,A_EMPRESA_HES,A_PRODUCTE_HES,A_DATA_HES,A_REFERENCIA_HES,A_ORIGEN_HES,A_DESTI_HES,A_UNITATS_HES,A_IN_HES,A_OUT_HES,A_STOCK_HES,A_OPERACIO_HES,A_CLAU_UNICA_HES,A_ESTAT_HES
1743,15,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-23 08:36:17,MGZ01/SURT/00002,MGZ01/Stock,Customers,42,,42,64,OP_INTERMITJA,6431_504_,Hecho
1744,17,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-23 08:50:32,MGZ01/SURT/00003,MGZ01/Stock,Customers,29,,29,35,OP_INTERMITJA,6431_504_,Hecho
1745,24,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-23 08:52:35,MGZ01/SURT/00004,MGZ01/Stock,Customers,35,,35,0,OP_INTERMITJA,6431_504_,Hecho
1746,28,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-29 09:25:58,MGZ01/ENTRA/00006,Vendors,MGZ01/Stock,104,104,,104,OP_INTERMITJA,6431_504_,Hecho
1747,31,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-29 09:33:45,MGZ01/SURT/00005,MGZ01/Stock,Customers,37,,37,67,OP_INTERMITJA,6431_504_,Hecho
1748,36,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-29 09:42:55,MGZ01/SURT/00006,MGZ01/Stock,Customers,38,,38,29,OP_INTERMITJA,6431_504_,Hecho
1749,37,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-10-29 09:46:00,MGZ01/SURT/00007,MGZ01/Stock,Customers,29,,29,0,OP_INTERMITJA,6431_504_,Hecho
1750,44,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-05 09:13:21,MGZ01/ENTRA/00008,Vendors,MGZ01/Stock,106,106,,106,OP_INTERMITJA,6431_504_,Hecho
1751,45,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-05 09:16:43,MGZ01/SURT/00008,MGZ01/Stock,Customers,37,,37,69,OP_INTERMITJA,6431_504_,Hecho
1752,51,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-05 09:20:59,MGZ01/SURT/00009,MGZ01/Stock,Customers,34,,34,35,OP_INTERMITJA,6431_504_,Hecho
1753,56,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-05 09:25:05,MGZ01/SURT/00010,MGZ01/Stock,Customers,35,,35,0,OP_INTERMITJA,6431_504_,Hecho
1754,60,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-12 09:38:34,MGZ01/ENTRA/00010,Vendors,MGZ01/Stock,106,106,,106,OP_INTERMITJA,6431_504_,Hecho
1755,64,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-12 09:40:21,MGZ01/SURT/00011,MGZ01/Stock,Customers,34,,34,72,OP_INTERMITJA,6431_504_,Hecho
1756,67,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-12 09:43:16,MGZ01/SURT/00012,MGZ01/Stock,Customers,30,,30,42,OP_INTERMITJA,6431_504_,Hecho
1757,71,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-12 09:45:51,MGZ01/SURT/00013,MGZ01/Stock,Customers,42,,42,0,OP_INTERMITJA,6431_504_,Hecho
1758,76,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-19 08:35:20,MGZ01/ENTRA/00012,Vendors,MGZ01/Stock,104,104,,104,OP_INTERMITJA,6431_504_,Hecho
1759,80,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-19 08:40:46,MGZ01/SURT/00014,MGZ01/Stock,Customers,34,,34,70,OP_INTERMITJA,6431_504_,Hecho
1760,81,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-19 08:47:34,MGZ01/SURT/00015,MGZ01/Stock,Customers,41,,41,29,OP_INTERMITJA,6431_504_,Hecho
1761,88,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-19 08:49:18,MGZ01/SURT/00016,MGZ01/Stock,Customers,29,,29,0,OP_INTERMITJA,6431_504_,Hecho
1762,92,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-26 09:25:08,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,122,122,,122,OP_INTERMITJA,6431_504_,Hecho
1763,94,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-26 09:29:20,MGZ01/SURT/00017,MGZ01/Stock,Customers,40,,40,82,OP_INTERMITJA,6431_504_,Hecho
1764,98,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-26 09:33:03,MGZ01/SURT/00018,MGZ01/Stock,Customers,40,,40,42,OP_INTERMITJA,6431_504_,Hecho
1765,103,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-11-26 09:35:05,MGZ01/SURT/00019,MGZ01/Stock,Customers,42,,42,0,OP_INTERMITJA,6431_504_,Hecho
1766,108,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-03 09:21:55,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,113,113,,113,OP_INTERMITJA,6431_504_,Hecho
1767,112,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-03 09:23:48,MGZ01/SURT/00020,MGZ01/Stock,Customers,41,,41,72,OP_INTERMITJA,6431_504_,Hecho
1768,114,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-03 09:25:52,MGZ01/SURT/00021,MGZ01/Stock,Customers,43,,43,29,OP_INTERMITJA,6431_504_,Hecho
1769,120,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-03 09:27:37,MGZ01/SURT/00022,MGZ01/Stock,Customers,29,,29,0,OP_INTERMITJA,6431_504_,Hecho
1770,124,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-10 09:12:16,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,112,112,,112,OP_INTERMITJA,6431_504_,Hecho
1771,127,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-10 09:14:55,MGZ01/SURT/00023,MGZ01/Stock,Customers,34,,34,78,OP_INTERMITJA,6431_504_,Hecho
1772,129,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-10 09:17:37,MGZ01/SURT/00024,MGZ01/Stock,Customers,37,,37,41,OP_INTERMITJA,6431_504_,Hecho
1773,134,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-10 09:20:10,MGZ01/SURT/00025,MGZ01/Stock,Customers,41,,41,0,OP_INTERMITJA,6431_504_,Hecho
1774,140,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-17 22:53:21,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,109,109,,109,OP_INTERMITJA,6431_504_,Hecho
1775,144,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-18 08:22:20,MGZ01/SURT/00026,MGZ01/Stock,Customers,35,,35,74,OP_INTERMITJA,6431_504_,Hecho
1776,145,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-18 08:23:44,MGZ01/SURT/00027,MGZ01/Stock,Customers,35,,35,39,OP_INTERMITJA,6431_504_,Hecho
1777,152,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-18 08:24:13,MGZ01/SURT/00028,MGZ01/Stock,Customers,39,,39,0,OP_INTERMITJA,6431_504_,Hecho
1778,156,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-29 16:49:23,MGZ01/ENTRA/00022,Vendors,MGZ01/Stock,4,4,,4,OP_INTERMITJA,6431_504_,Hecho
1779,160,6431,ADG32 6431 GZOUGGAGHI SL,_504_,2025-12-29 17:10:10,MGZ01/SURT/00029,MGZ01/Stock,Customers,4,,4,0,OP_FINAL,6431_504_,Hecho
1780,3,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-17 09:45:58,MGZ01/ENTRA/00002,Vendors,MGZ01/Stock,37,37,,37,OP_INICIAL,6702_BOT-004_,Hecho
1781,6,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-17 10:22:02,MGZ01/SURT/00001,MGZ01/Stock,Customers,37,,37,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1782,9,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-22 12:16:03,MGZ01/ENTRA/00003,Vendors,MGZ01/Stock,139,139,,139,OP_INTERMITJA,6702_BOT-004_,Hecho
1783,14,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-22 12:23:38,MGZ01/SURT/00002,MGZ01/Stock,Customers,46,,46,93,OP_INTERMITJA,6702_BOT-004_,Hecho
1784,17,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-23 08:28:19,MGZ01/SURT/00003,MGZ01/Stock,Customers,37,,37,56,OP_INTERMITJA,6702_BOT-004_,Hecho
1785,21,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-23 08:30:42,MGZ01/SURT/00004,MGZ01/Stock,Customers,56,,56,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1786,27,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-29 09:30:45,MGZ01/ENTRA/00006,Vendors,MGZ01/Stock,157,157,,157,OP_INTERMITJA,6702_BOT-004_,Hecho
1787,29,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-29 09:33:18,MGZ01/SURT/00005,MGZ01/Stock,Customers,50,,50,107,OP_INTERMITJA,6702_BOT-004_,Hecho
1788,34,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-29 09:38:13,MGZ01/SURT/00006,MGZ01/Stock,Customers,75,,75,32,OP_INTERMITJA,6702_BOT-004_,Hecho
1789,38,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-10-29 09:41:31,MGZ01/SURT/00007,MGZ01/Stock,Customers,32,,32,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1790,43,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-05 09:20:05,MGZ01/ENTRA/00008,Vendors,MGZ01/Stock,139,139,,139,OP_INTERMITJA,6702_BOT-004_,Hecho
1791,48,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-05 09:22:06,MGZ01/SURT/00008,MGZ01/Stock,Customers,38,,38,101,OP_INTERMITJA,6702_BOT-004_,Hecho
1792,50,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-05 09:24:35,MGZ01/SURT/00009,MGZ01/Stock,Customers,47,,47,54,OP_INTERMITJA,6702_BOT-004_,Hecho
1793,55,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-05 09:27:24,MGZ01/SURT/00010,MGZ01/Stock,Customers,54,,54,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1794,59,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-12 09:28:14,MGZ01/ENTRA/00010,Vendors,MGZ01/Stock,131,131,,131,OP_INTERMITJA,6702_BOT-004_,Hecho
1795,64,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-12 09:30:41,MGZ01/SURT/00011,MGZ01/Stock,Customers,41,,41,90,OP_INTERMITJA,6702_BOT-004_,Hecho
1796,65,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-12 09:36:34,MGZ01/SURT/00012,MGZ01/Stock,Customers,40,,40,50,OP_INTERMITJA,6702_BOT-004_,Hecho
1797,71,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-12 09:39:37,MGZ01/SURT/00013,MGZ01/Stock,Customers,50,,50,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1798,73,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-19 09:40:58,MGZ01/ENTRA/00011,Vendors,MGZ01/Stock,155,155,,155,OP_INTERMITJA,6702_BOT-004_,Hecho
1799,77,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-19 09:52:42,MGZ01/SURT/00014,MGZ01/Stock,Customers,53,,53,102,OP_INTERMITJA,6702_BOT-004_,Hecho
1800,84,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-19 09:55:29,MGZ01/SURT/00015,MGZ01/Stock,Customers,52,,52,50,OP_INTERMITJA,6702_BOT-004_,Hecho
1801,88,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-19 10:00:12,MGZ01/SURT/00016,MGZ01/Stock,Customers,50,,50,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1802,89,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-26 09:43:00,MGZ01/ENTRA/00013,Vendors,MGZ01/Stock,150,150,,150,OP_INTERMITJA,6702_BOT-004_,Hecho
1803,93,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-26 09:45:39,MGZ01/SURT/00017,MGZ01/Stock,Customers,48,,48,102,OP_INTERMITJA,6702_BOT-004_,Hecho
1804,97,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-26 09:50:02,MGZ01/SURT/00018,MGZ01/Stock,Customers,53,,53,49,OP_INTERMITJA,6702_BOT-004_,Hecho
1805,101,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-11-26 09:52:30,MGZ01/SURT/00019,MGZ01/Stock,Customers,49,,49,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1806,105,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-03 09:47:45,MGZ01/ENTRA/00015,Vendors,MGZ01/Stock,149,149,,149,OP_INTERMITJA,6702_BOT-004_,Hecho
1808,110,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-03 09:49:48,MGZ01/SURT/00021,MGZ01/Stock,Customers,40,,40,109,OP_INTERMITJA,6702_BOT-004_,Hecho
1807,108,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-03 09:52:53,MGZ01/SURT/00020,MGZ01/Stock,Customers,63,,63,46,OP_INTERMITJA,6702_BOT-004_,Hecho
1809,112,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-03 09:53:22,MGZ01/SURT/00022,MGZ01/Stock,Customers,46,,46,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1810,121,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-10 09:06:04,MGZ01/ENTRA/00017,Vendors,MGZ01/Stock,161,161,,161,OP_INTERMITJA,6702_BOT-004_,Hecho
1813,128,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-10 09:08:52,MGZ01/SURT/00025,MGZ01/Stock,Customers,39,,39,122,OP_INTERMITJA,6702_BOT-004_,Hecho
1812,126,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-10 09:10:12,MGZ01/SURT/00024,MGZ01/Stock,Customers,60,,60,62,OP_INTERMITJA,6702_BOT-004_,Hecho
1811,124,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-10 09:11:30,MGZ01/SURT/00023,MGZ01/Stock,Customers,62,,62,0,OP_INTERMITJA,6702_BOT-004_,Hecho
1814,137,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-18 09:12:08,MGZ01/ENTRA/00019,Vendors,MGZ01/Stock,151,151,,151,OP_INTERMITJA,6702_BOT-004_,Hecho
1815,141,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-18 09:13:55,MGZ01/SURT/00026,MGZ01/Stock,Customers,58,,58,93,OP_INTERMITJA,6702_BOT-004_,Hecho
1816,147,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-18 09:16:00,MGZ01/SURT/00027,MGZ01/Stock,Customers,47,,47,46,OP_INTERMITJA,6702_BOT-004_,Hecho
1817,151,6702,ADG32 6702 NFORNES SL,_BOT-004_,2025-12-18 09:18:15,MGZ01/SURT/00028,MGZ01/Stock,Customers,46,,46,0,OP_FINAL,6702_BOT-004_,Hecho
1818,1,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-17 09:41:06,MGZ01/ENTRA/00001,Vendors,MGZ01/Stock,37,37,,37,OP_INICIAL,6702_CSC-001_,Hecho
1819,7,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-17 10:22:02,MGZ01/SURT/00001,MGZ01/Stock,Customers,37,,37,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1820,11,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-22 12:18:18,MGZ01/ENTRA/00004,Vendors,MGZ01/Stock,156,156,,156,OP_INTERMITJA,6702_CSC-001_,Hecho
1821,13,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-22 12:23:38,MGZ01/SURT/00002,MGZ01/Stock,Customers,46,,46,110,OP_INTERMITJA,6702_CSC-001_,Hecho
1822,19,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-23 08:28:19,MGZ01/SURT/00003,MGZ01/Stock,Customers,48,,48,62,OP_INTERMITJA,6702_CSC-001_,Hecho
1823,22,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-23 08:30:42,MGZ01/SURT/00004,MGZ01/Stock,Customers,62,,62,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1824,26,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-29 09:27:45,MGZ01/ENTRA/00005,Vendors,MGZ01/Stock,161,161,,161,OP_INTERMITJA,6702_CSC-001_,Hecho
1825,30,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-29 09:33:18,MGZ01/SURT/00005,MGZ01/Stock,Customers,45,,45,116,OP_INTERMITJA,6702_CSC-001_,Hecho
1826,35,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-29 09:38:13,MGZ01/SURT/00006,MGZ01/Stock,Customers,59,,59,57,OP_INTERMITJA,6702_CSC-001_,Hecho
1827,39,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-10-29 09:41:31,MGZ01/SURT/00007,MGZ01/Stock,Customers,57,,57,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1828,41,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-05 09:18:36,MGZ01/ENTRA/00007,Vendors,MGZ01/Stock,149,149,,149,OP_INTERMITJA,6702_CSC-001_,Hecho
1829,47,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-05 09:22:06,MGZ01/SURT/00008,MGZ01/Stock,Customers,44,,44,105,OP_INTERMITJA,6702_CSC-001_,Hecho
1830,52,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-05 09:24:35,MGZ01/SURT/00009,MGZ01/Stock,Customers,48,,48,57,OP_INTERMITJA,6702_CSC-001_,Hecho
1831,53,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-05 09:27:24,MGZ01/SURT/00010,MGZ01/Stock,Customers,57,,57,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1832,57,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-12 09:26:03,MGZ01/ENTRA/00009,Vendors,MGZ01/Stock,139,139,,139,OP_INTERMITJA,6702_CSC-001_,Hecho
1833,62,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-12 09:30:41,MGZ01/SURT/00011,MGZ01/Stock,Customers,50,,50,89,OP_INTERMITJA,6702_CSC-001_,Hecho
1834,66,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-12 09:36:34,MGZ01/SURT/00012,MGZ01/Stock,Customers,43,,43,46,OP_INTERMITJA,6702_CSC-001_,Hecho
1835,69,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-12 09:39:37,MGZ01/SURT/00013,MGZ01/Stock,Customers,46,,46,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1836,75,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-19 09:42:27,MGZ01/ENTRA/00012,Vendors,MGZ01/Stock,151,151,,151,OP_INTERMITJA,6702_CSC-001_,Hecho
1837,78,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-19 09:52:42,MGZ01/SURT/00014,MGZ01/Stock,Customers,45,,45,106,OP_INTERMITJA,6702_CSC-001_,Hecho
1838,82,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-19 09:55:29,MGZ01/SURT/00015,MGZ01/Stock,Customers,68,,68,38,OP_INTERMITJA,6702_CSC-001_,Hecho
1839,85,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-19 10:00:12,MGZ01/SURT/00016,MGZ01/Stock,Customers,38,,38,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1840,91,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-26 09:44:45,MGZ01/ENTRA/00014,Vendors,MGZ01/Stock,138,138,,138,OP_INTERMITJA,6702_CSC-001_,Hecho
1841,96,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-26 09:45:39,MGZ01/SURT/00017,MGZ01/Stock,Customers,53,,53,85,OP_INTERMITJA,6702_CSC-001_,Hecho
1842,100,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-26 09:50:02,MGZ01/SURT/00018,MGZ01/Stock,Customers,37,,37,48,OP_INTERMITJA,6702_CSC-001_,Hecho
1843,104,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-11-26 09:52:30,MGZ01/SURT/00019,MGZ01/Stock,Customers,48,,48,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1844,113,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-03 09:48:40,MGZ01/ENTRA/00016,Vendors,MGZ01/Stock,162,162,,162,OP_INTERMITJA,6702_CSC-001_,Hecho
1846,117,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-03 09:49:48,MGZ01/SURT/00021,MGZ01/Stock,Customers,51,,51,111,OP_INTERMITJA,6702_CSC-001_,Hecho
1845,115,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-03 09:52:53,MGZ01/SURT/00020,MGZ01/Stock,Customers,52,,52,59,OP_INTERMITJA,6702_CSC-001_,Hecho
1847,120,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-03 09:53:22,MGZ01/SURT/00022,MGZ01/Stock,Customers,59,,59,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1848,129,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-10 09:07:27,MGZ01/ENTRA/00018,Vendors,MGZ01/Stock,151,151,,151,OP_INTERMITJA,6702_CSC-001_,Hecho
1851,136,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-10 09:08:52,MGZ01/SURT/00025,MGZ01/Stock,Customers,34,,34,117,OP_INTERMITJA,6702_CSC-001_,Hecho
1850,134,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-10 09:10:12,MGZ01/SURT/00024,MGZ01/Stock,Customers,52,,52,65,OP_INTERMITJA,6702_CSC-001_,Hecho
1849,132,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-10 09:11:30,MGZ01/SURT/00023,MGZ01/Stock,Customers,65,,65,0,OP_INTERMITJA,6702_CSC-001_,Hecho
1852,139,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-18 09:13:14,MGZ01/ENTRA/00020,Vendors,MGZ01/Stock,155,155,,155,OP_INTERMITJA,6702_CSC-001_,Hecho
1853,144,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-18 09:13:55,MGZ01/SURT/00026,MGZ01/Stock,Customers,63,,63,92,OP_INTERMITJA,6702_CSC-001_,Hecho
1854,146,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-18 09:16:00,MGZ01/SURT/00027,MGZ01/Stock,Customers,42,,42,50,OP_INTERMITJA,6702_CSC-001_,Hecho
1855,152,6702,ADG32 6702 NFORNES SL,_CSC-001_,2025-12-18 09:18:15,MGZ01/SURT/00028,MGZ01/Stock,Customers,50,,50,0,OP_FINAL,6702_CSC-001_,Hecho
1856,2,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-17 09:41:06,MGZ01/ENTRA/00001,Vendors,MGZ01/Stock,43,43,,43,OP_INICIAL,6702_GNT-002_,Hecho
1857,5,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-17 10:22:02,MGZ01/SURT/00001,MGZ01/Stock,Customers,43,,43,0,OP_INTERMITJA,6702_GNT-002_,Hecho
1858,12,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-22 12:18:18,MGZ01/ENTRA/00004,Vendors,MGZ01/Stock,140,140,,140,OP_INTERMITJA,6702_GNT-002_,Hecho
1859,16,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-22 12:23:38,MGZ01/SURT/00002,MGZ01/Stock,Customers,60,,60,80,OP_INTERMITJA,6702_GNT-002_,Hecho
1860,20,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-23 08:28:19,MGZ01/SURT/00003,MGZ01/Stock,Customers,39,,39,41,OP_INTERMITJA,6702_GNT-002_,Hecho
1861,24,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-23 08:30:42,MGZ01/SURT/00004,MGZ01/Stock,Customers,41,,41,0,OP_INTERMITJA,6702_GNT-002_,Hecho
1862,25,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-29 09:27:45,MGZ01/ENTRA/00005,Vendors,MGZ01/Stock,144,144,,144,OP_INTERMITJA,6702_GNT-002_,Hecho
1863,31,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-29 09:33:18,MGZ01/SURT/00005,MGZ01/Stock,Customers,40,,40,104,OP_INTERMITJA,6702_GNT-002_,Hecho
1864,36,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-29 09:38:13,MGZ01/SURT/00006,MGZ01/Stock,Customers,53,,53,51,OP_INTERMITJA,6702_GNT-002_,Hecho
1865,37,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-10-29 09:41:31,MGZ01/SURT/00007,MGZ01/Stock,Customers,51,,51,0,OP_INTERMITJA,6702_GNT-002_,Hecho
1866,42,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-05 09:18:36,MGZ01/ENTRA/00007,Vendors,MGZ01/Stock,130,130,,130,OP_INTERMITJA,6702_GNT-002_,Hecho
1867,46,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-05 09:22:06,MGZ01/SURT/00008,MGZ01/Stock,Customers,48,,48,82,OP_INTERMITJA,6702_GNT-002_,Hecho
1868,51,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-05 09:24:35,MGZ01/SURT/00009,MGZ01/Stock,Customers,34,,34,48,OP_INTERMITJA,6702_GNT-002_,Hecho
1869,56,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-05 09:27:24,MGZ01/SURT/00010,MGZ01/Stock,Customers,48,,48,0,OP_INTERMITJA,6702_GNT-002_,Hecho
1870,58,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-12 09:26:03,MGZ01/ENTRA/00009,Vendors,MGZ01/Stock,163,163,,163,OP_INTERMITJA,6702_GNT-002_,Hecho
1871,63,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-12 09:30:41,MGZ01/SURT/00011,MGZ01/Stock,Customers,59,,59,104,OP_INTERMITJA,6702_GNT-002_,Hecho
1872,67,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-12 09:36:34,MGZ01/SURT/00012,MGZ01/Stock,Customers,49,,49,55,OP_INTERMITJA,6702_GNT-002_,Hecho
1873,70,6702,ADG32 6702 NFORNES SL,_GNT-002_,2025-11-12 09:39:37,MGZ01/SURT/00013,MGZ01/Stock,Customers,55,,55,0,OP_INTERMITJA,6702_GNT-002_,Hecho
